0 ('/setup.py', 'find_package_info', 'file_paths')
3163 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'fetch_file', 'out_path')
3164 ('/lib/ansible/plugins/connection/paramiko_ssh.py', '_any_keys_added', 'self')
3165 ('/lib/ansible/plugins/connection/paramiko_ssh.py', '_any_keys_added', 'added_this_time')
3166 ('/lib/ansible/plugins/connection/paramiko_ssh.py', '_any_keys_added', 'keytype')
3167 ('/lib/ansible/plugins/connection/paramiko_ssh.py', '_any_keys_added', 'key')
3168 ('/lib/ansible/plugins/connection/paramiko_ssh.py', '_any_keys_added', 'hostname')
3169 ('/lib/ansible/plugins/connection/paramiko_ssh.py', '_any_keys_added', 'keys')
3170 ('/lib/ansible/plugins/connection/paramiko_ssh.py', '_save_ssh_host_keys', 'self')
3171 ('/lib/ansible/plugins/connection/paramiko_ssh.py', '_save_ssh_host_keys', 'filename')
3172 ('/lib/ansible/plugins/connection/paramiko_ssh.py', '_save_ssh_host_keys', 'path')
3173 ('/lib/ansible/plugins/connection/paramiko_ssh.py', '_save_ssh_host_keys', 'added_this_time')
3174 ('/lib/ansible/plugins/connection/paramiko_ssh.py', '_save_ssh_host_keys', 'keytype')
3175 ('/lib/ansible/plugins/connection/paramiko_ssh.py', '_save_ssh_host_keys', 'key')
3176 ('/lib/ansible/plugins/connection/paramiko_ssh.py', '_save_ssh_host_keys', 'hostname')
3177 ('/lib/ansible/plugins/connection/paramiko_ssh.py', '_save_ssh_host_keys', 'keys')
3178 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'reset', 'self')
3179 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'close', 'self')
3180 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'close', 'cache_key')
3181 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'close', 'lockfile')
3182 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'close', 'dirname')
3183 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'close', 'KEY_LOCK')
3184 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'close', 'key_dir')
3185 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'close', 'key_stat')
3186 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'close', 'mode')
3187 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'close', 'uid')
3188 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'close', 'gid')
3189 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'close', 'tmp_keyfile')
3190 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'Connection_class_initializer', 'transport')
3191 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'Connection_class_initializer', '_log_channel')
3192 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'module_initializer', '__metaclass__')
3193 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'module_initializer', 'DOCUMENTATION')
3194 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'module_initializer', 'display')
3195 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'module_initializer', 'AUTHENTICITY_MSG')
3196 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'module_initializer', 'SETTINGS_REGEX')
3197 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'module_initializer', 'SSH_CONNECTION_CACHE')
3198 ('/lib/ansible/plugins/connection/paramiko_ssh.py', 'module_initializer', 'SFTP_CONNECTION_CACHE')
3199 ('/lib/ansible/plugins/connection/__init__.py', 'wrapped', 'self')
3200 ('/lib/ansible/plugins/connection/__init__.py', 'wrapped', 'args')
3201 ('/lib/ansible/plugins/connection/__init__.py', 'wrapped', 'kwargs')
3202 ('/lib/ansible/plugins/connection/__init__.py', 'ensure_connect', 'func')
3203 ('/lib/ansible/plugins/connection/__init__.py', '__init__', 'self')
3204 ('/lib/ansible/plugins/connection/__init__.py', '__init__', 'play_context')
3205 ('/lib/ansible/plugins/connection/__init__.py', '__init__', 'new_stdin')
3206 ('/lib/ansible/plugins/connection/__init__.py', '__init__', 'shell')
3207 ('/lib/ansible/plugins/connection/__init__.py', '__init__', 'args')
3208 ('/lib/ansible/plugins/connection/__init__.py', '__init__', 'kwargs')
3209 ('/lib/ansible/plugins/connection/__init__.py', '__init__', 'shell_type')
3210 ('/lib/ansible/plugins/connection/__init__.py', 'set_become_plugin', 'self')
3211 ('/lib/ansible/plugins/connection/__init__.py', 'set_become_plugin', 'plugin')
3212 ('/lib/ansible/plugins/connection/__init__.py', 'connected', 'self')
3213 ('/lib/ansible/plugins/connection/__init__.py', 'socket_path', 'self')
3214 ('/lib/ansible/plugins/connection/__init__.py', '_split_ssh_args', 'argstring')
3215 ('/lib/ansible/plugins/connection/__init__.py', 'transport', 'self')
3216 ('/lib/ansible/plugins/connection/__init__.py', '_connect', 'self')
3217 ('/lib/ansible/plugins/connection/__init__.py', 'exec_command', 'self')
3218 ('/lib/ansible/plugins/connection/__init__.py', 'exec_command', 'cmd')
3219 ('/lib/ansible/plugins/connection/__init__.py', 'exec_command', 'in_data')
3220 ('/lib/ansible/plugins/connection/__init__.py', 'exec_command', 'sudoable')
3221 ('/lib/ansible/plugins/connection/__init__.py', 'put_file', 'self')
3222 ('/lib/ansible/plugins/connection/__init__.py', 'put_file', 'in_path')
3223 ('/lib/ansible/plugins/connection/__init__.py', 'put_file', 'out_path')
3224 ('/lib/ansible/plugins/connection/__init__.py', 'fetch_file', 'self')
3225 ('/lib/ansible/plugins/connection/__init__.py', 'fetch_file', 'in_path')
3226 ('/lib/ansible/plugins/connection/__init__.py', 'fetch_file', 'out_path')
3227 ('/lib/ansible/plugins/connection/__init__.py', 'close', 'self')
3228 ('/lib/ansible/plugins/connection/__init__.py', 'connection_lock', 'self')
3229 ('/lib/ansible/plugins/connection/__init__.py', 'connection_lock', 'f')
3230 ('/lib/ansible/plugins/connection/__init__.py', 'connection_unlock', 'self')
3231 ('/lib/ansible/plugins/connection/__init__.py', 'connection_unlock', 'f')
3232 ('/lib/ansible/plugins/connection/__init__.py', 'reset', 'self')
3233 ('/lib/ansible/plugins/connection/__init__.py', 'check_become_success', 'self')
3234 ('/lib/ansible/plugins/connection/__init__.py', 'check_become_success', 'b_output')
3235 ('/lib/ansible/plugins/connection/__init__.py', 'check_password_prompt', 'self')
3236 ('/lib/ansible/plugins/connection/__init__.py', 'check_password_prompt', 'b_output')
3237 ('/lib/ansible/plugins/connection/__init__.py', 'check_incorrect_password', 'self')
3238 ('/lib/ansible/plugins/connection/__init__.py', 'check_incorrect_password', 'b_output')
3239 ('/lib/ansible/plugins/connection/__init__.py', 'check_missing_password', 'self')
3240 ('/lib/ansible/plugins/connection/__init__.py', 'check_missing_password', 'b_output')
3241 ('/lib/ansible/plugins/connection/__init__.py', 'ConnectionBase_class_initializer', 'has_pipelining')
3242 ('/lib/ansible/plugins/connection/__init__.py', 'ConnectionBase_class_initializer', 'has_native_async')
3243 ('/lib/ansible/plugins/connection/__init__.py', 'ConnectionBase_class_initializer', 'always_pipeline_modules')
3244 ('/lib/ansible/plugins/connection/__init__.py', 'ConnectionBase_class_initializer', 'has_tty')
3245 ('/lib/ansible/plugins/connection/__init__.py', 'ConnectionBase_class_initializer', 'module_implementation_preferences')
3246 ('/lib/ansible/plugins/connection/__init__.py', 'ConnectionBase_class_initializer', 'allow_executable')
3247 ('/lib/ansible/plugins/connection/__init__.py', 'ConnectionBase_class_initializer', 'supports_persistence')
3248 ('/lib/ansible/plugins/connection/__init__.py', 'ConnectionBase_class_initializer', 'force_persistence')
3249 ('/lib/ansible/plugins/connection/__init__.py', 'ConnectionBase_class_initializer', 'default_user')
3250 ('/lib/ansible/plugins/connection/__init__.py', '__getattr__', 'self')
3251 ('/lib/ansible/plugins/connection/__init__.py', '__getattr__', 'name')
3252 ('/lib/ansible/plugins/connection/__init__.py', '__getattr__', 'plugin')
3253 ('/lib/ansible/plugins/connection/__init__.py', '__getattr__', 'method')
3254 ('/lib/ansible/plugins/connection/__init__.py', 'queue_message', 'self')
3255 ('/lib/ansible/plugins/connection/__init__.py', 'queue_message', 'level')
3256 ('/lib/ansible/plugins/connection/__init__.py', 'queue_message', 'message')
3257 ('/lib/ansible/plugins/connection/__init__.py', 'pop_messages', 'self')
3258 ('/lib/ansible/plugins/connection/__init__.py', 'pop_messages', 'messages')
3259 ('/lib/ansible/plugins/connection/__init__.py', 'set_options', 'self')
3260 ('/lib/ansible/plugins/connection/__init__.py', 'set_options', 'task_keys')
3261 ('/lib/ansible/plugins/connection/__init__.py', 'set_options', 'var_options')
3262 ('/lib/ansible/plugins/connection/__init__.py', 'set_options', 'direct')
3263 ('/lib/ansible/plugins/connection/__init__.py', 'set_options', 'warning')
3264 ('/lib/ansible/plugins/connection/__init__.py', 'set_options', 'logpath')
3265 ('/lib/ansible/plugins/connection/__init__.py', '_update_connection_state', 'self')
3266 ('/lib/ansible/plugins/connection/__init__.py', '_update_connection_state', 'ssh')
3267 ('/lib/ansible/plugins/connection/__init__.py', '_update_connection_state', 'control_path')
3268 ('/lib/ansible/plugins/connection/__init__.py', '_update_connection_state', 'tmp_path')
3269 ('/lib/ansible/plugins/connection/__init__.py', '_update_connection_state', 'socket_path')
3270 ('/lib/ansible/plugins/connection/__init__.py', '_log_messages', 'self')
3271 ('/lib/ansible/plugins/connection/__init__.py', '_log_messages', 'message')
3272 ('/lib/ansible/plugins/connection/__init__.py', 'NetworkConnectionBase_class_initializer', 'force_persistence')
3273 ('/lib/ansible/plugins/connection/__init__.py', 'NetworkConnectionBase_class_initializer', '_remote_is_local')
3274 ('/lib/ansible/plugins/connection/__init__.py', 'module_initializer', '__metaclass__')
3275 ('/lib/ansible/plugins/connection/__init__.py', 'module_initializer', 'display')
3276 ('/lib/ansible/plugins/connection/__init__.py', 'module_initializer', '__all__')
3277 ('/lib/ansible/plugins/connection/__init__.py', 'module_initializer', 'BUFSIZE')
3278 ('/lib/ansible/plugins/connection/psrp.py', '__init__', 'self')
3279 ('/lib/ansible/plugins/connection/psrp.py', '__init__', 'args')
3280 ('/lib/ansible/plugins/connection/psrp.py', '__init__', 'kwargs')
3281 ('/lib/ansible/plugins/connection/psrp.py', '_connect', 'self')
3282 ('/lib/ansible/plugins/connection/psrp.py', '_connect', 'connection')
3283 ('/lib/ansible/plugins/connection/psrp.py', '_connect', 'host_ui')
3284 ('/lib/ansible/plugins/connection/psrp.py', 'reset', 'self')
3285 ('/lib/ansible/plugins/connection/psrp.py', 'exec_command', 'self')
3286 ('/lib/ansible/plugins/connection/psrp.py', 'exec_command', 'cmd')
3287 ('/lib/ansible/plugins/connection/psrp.py', 'exec_command', 'in_data')
3288 ('/lib/ansible/plugins/connection/psrp.py', 'exec_command', 'sudoable')
3289 ('/lib/ansible/plugins/connection/psrp.py', 'exec_command', 'b_command')
3290 ('/lib/ansible/plugins/connection/psrp.py', 'exec_command', 'script')
3291 ('/lib/ansible/plugins/connection/psrp.py', 'exec_command', 'interpreter')
3292 ('/lib/ansible/plugins/connection/psrp.py', 'exec_command', 'bootstrap_wrapper')
3293 ('/lib/ansible/plugins/connection/psrp.py', 'exec_command', 'rc')
3294 ('/lib/ansible/plugins/connection/psrp.py', 'exec_command', 'stdout')
3295 ('/lib/ansible/plugins/connection/psrp.py', 'exec_command', 'stderr')
3296 ('/lib/ansible/plugins/connection/psrp.py', 'put_file', 'self')
3297 ('/lib/ansible/plugins/connection/psrp.py', 'put_file', 'in_path')
3298 ('/lib/ansible/plugins/connection/psrp.py', 'put_file', 'out_path')
3299 ('/lib/ansible/plugins/connection/psrp.py', 'put_file', 'script')
3300 ('/lib/ansible/plugins/connection/psrp.py', 'put_file', 'cmd_parts')
3301 ('/lib/ansible/plugins/connection/psrp.py', 'put_file', 'b_in_path')
3302 ('/lib/ansible/plugins/connection/psrp.py', 'put_file', 'in_size')
3303 ('/lib/ansible/plugins/connection/psrp.py', 'put_file', 'buffer_size')
3304 ('/lib/ansible/plugins/connection/psrp.py', 'put_file', 'process')
3305 ('/lib/ansible/plugins/connection/psrp.py', 'put_file', 'offset')
3306 ('/lib/ansible/plugins/connection/psrp.py', 'put_file', 'b64_data')
3307 ('/lib/ansible/plugins/connection/psrp.py', 'put_file', 'data')
3308 ('/lib/ansible/plugins/connection/psrp.py', 'put_file', 'put_output')
3309 ('/lib/ansible/plugins/connection/psrp.py', 'put_file', 'remote_sha1')
3310 ('/lib/ansible/plugins/connection/psrp.py', 'put_file', 'local_sha1')
3311 ('/lib/ansible/plugins/connection/psrp.py', 'fetch_file', 'self')
3312 ('/lib/ansible/plugins/connection/psrp.py', 'fetch_file', 'in_path')
3313 ('/lib/ansible/plugins/connection/psrp.py', 'fetch_file', 'out_path')
3314 ('/lib/ansible/plugins/connection/psrp.py', 'fetch_file', 'max_b64_size')
3315 ('/lib/ansible/plugins/connection/psrp.py', 'fetch_file', 'buffer_size')
3316 ('/lib/ansible/plugins/connection/psrp.py', 'fetch_file', 'setup_script')
3317 ('/lib/ansible/plugins/connection/psrp.py', 'fetch_file', 'read_script')
3318 ('/lib/ansible/plugins/connection/psrp.py', 'fetch_file', 'rc')
3319 ('/lib/ansible/plugins/connection/psrp.py', 'fetch_file', 'stdout')
3320 ('/lib/ansible/plugins/connection/psrp.py', 'fetch_file', 'stderr')
3321 ('/lib/ansible/plugins/connection/psrp.py', 'fetch_file', 'b_out_path')
3322 ('/lib/ansible/plugins/connection/psrp.py', 'fetch_file', 'offset')
3323 ('/lib/ansible/plugins/connection/psrp.py', 'fetch_file', 'data')
3324 ('/lib/ansible/plugins/connection/psrp.py', 'close', 'self')
3325 ('/lib/ansible/plugins/connection/psrp.py', '_build_kwargs', 'self')
3326 ('/lib/ansible/plugins/connection/psrp.py', '_build_kwargs', 'protocol')
3327 ('/lib/ansible/plugins/connection/psrp.py', '_build_kwargs', 'port')
3328 ('/lib/ansible/plugins/connection/psrp.py', '_build_kwargs', 'cert_validation')
3329 ('/lib/ansible/plugins/connection/psrp.py', '_build_kwargs', 'cert_trust_path')
3330 ('/lib/ansible/plugins/connection/psrp.py', '_build_kwargs', 'supported_args')
3331 ('/lib/ansible/plugins/connection/psrp.py', '_build_kwargs', 'auth_kwarg')
3332 ('/lib/ansible/plugins/connection/psrp.py', '_build_kwargs', 'extra_args')
3333 ('/lib/ansible/plugins/connection/psrp.py', '_build_kwargs', 'v')
3334 ('/lib/ansible/plugins/connection/psrp.py', '_build_kwargs', 'unsupported_args')
3335 ('/lib/ansible/plugins/connection/psrp.py', '_build_kwargs', 'arg')
3336 ('/lib/ansible/plugins/connection/psrp.py', '_build_kwargs', 'option')
3337 ('/lib/ansible/plugins/connection/psrp.py', '_exec_psrp_script', 'self')
3338 ('/lib/ansible/plugins/connection/psrp.py', '_exec_psrp_script', 'script')
3339 ('/lib/ansible/plugins/connection/psrp.py', '_exec_psrp_script', 'input_data')
3340 ('/lib/ansible/plugins/connection/psrp.py', '_exec_psrp_script', 'use_local_scope')
3341 ('/lib/ansible/plugins/connection/psrp.py', '_exec_psrp_script', 'force_stop')
3342 ('/lib/ansible/plugins/connection/psrp.py', '_exec_psrp_script', 'ps')
3343 ('/lib/ansible/plugins/connection/psrp.py', '_exec_psrp_script', 'rc')
3344 ('/lib/ansible/plugins/connection/psrp.py', '_exec_psrp_script', 'stdout')
3345 ('/lib/ansible/plugins/connection/psrp.py', '_exec_psrp_script', 'stderr')
3346 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'self')
3347 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'pipeline')
3348 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'rc')
3349 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'stdout_list')
3350 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'obj_lines')
3351 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'key')
3352 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'value')
3353 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'output_msg')
3354 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'output')
3355 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'stdout')
3356 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'stderr_list')
3357 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'command_name')
3358 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'position')
3359 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'error_msg')
3360 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'stacktrace')
3361 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'error')
3362 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'stderr')
3363 ('/lib/ansible/plugins/connection/psrp.py', '_parse_pipeline_result', 'o')
3364 ('/lib/ansible/plugins/connection/psrp.py', 'Connection_class_initializer', 'transport')
3365 ('/lib/ansible/plugins/connection/psrp.py', 'Connection_class_initializer', 'module_implementation_preferences')
3366 ('/lib/ansible/plugins/connection/psrp.py', 'Connection_class_initializer', 'allow_executable')
3367 ('/lib/ansible/plugins/connection/psrp.py', 'Connection_class_initializer', 'has_pipelining')
3368 ('/lib/ansible/plugins/connection/psrp.py', 'Connection_class_initializer', 'allow_extras')
3369 ('/lib/ansible/plugins/connection/psrp.py', 'module_initializer', '__metaclass__')
3370 ('/lib/ansible/plugins/connection/psrp.py', 'module_initializer', 'DOCUMENTATION')
3371 ('/lib/ansible/plugins/connection/psrp.py', 'module_initializer', 'HAS_PYPSRP')
3372 ('/lib/ansible/plugins/connection/psrp.py', 'module_initializer', 'PYPSRP_IMP_ERR')
3373 ('/lib/ansible/plugins/connection/psrp.py', 'module_initializer', 'display')
3374 ('/lib/ansible/plugins/connection/ssh.py', '_handle_error', 'remaining_retries')
3375 ('/lib/ansible/plugins/connection/ssh.py', '_handle_error', 'command')
3376 ('/lib/ansible/plugins/connection/ssh.py', '_handle_error', 'return_tuple')
3377 ('/lib/ansible/plugins/connection/ssh.py', '_handle_error', 'no_log')
3378 ('/lib/ansible/plugins/connection/ssh.py', '_handle_error', 'host')
3379 ('/lib/ansible/plugins/connection/ssh.py', '_handle_error', 'display')
3380 ('/lib/ansible/plugins/connection/ssh.py', '_handle_error', 'msg')
3381 ('/lib/ansible/plugins/connection/ssh.py', '_handle_error', 'details')
3382 ('/lib/ansible/plugins/connection/ssh.py', '_handle_error', 'SSH_ERROR')
3383 ('/lib/ansible/plugins/connection/ssh.py', '_handle_error', 'signature')
3384 ('/lib/ansible/plugins/connection/ssh.py', 'wrapped', 'self')
3385 ('/lib/ansible/plugins/connection/ssh.py', 'wrapped', 'args')
3386 ('/lib/ansible/plugins/connection/ssh.py', 'wrapped', 'kwargs')
3387 ('/lib/ansible/plugins/connection/ssh.py', 'wrapped', 'remaining_tries')
3388 ('/lib/ansible/plugins/connection/ssh.py', 'wrapped', 'cmd_summary')
